token	category
師姐	Shared/Neutral
生埋	Shared/Neutral
竹坑	Shared/Neutral
話得	Shared/Neutral
工作室	Shared/Neutral
成撚日	Shared/Neutral
民政事務	Shared/Neutral
太極	Shared/Neutral
家裡	Shared/Neutral
帝王	Shared/Neutral
短炒	Shared/Neutral
大把錢	Shared/Neutral
預言家	Shared/Neutral
示威者	Shared/Neutral
呢個時間	Shared/Neutral
上岸	Shared/Neutral
信我	Shared/Neutral
先放	Shared/Neutral
切割	Shared/Neutral
單丁	Shared/Neutral
油王	Shared/Neutral
近日	Shared/Neutral
在過去	Shared/Neutral
周圍都係	Shared/Neutral
好多時間	Shared/Neutral
騙徒	Shared/Neutral
到可以	Shared/Neutral
好少人	Shared/Neutral
阿積士	Shared/Neutral
勝在	Shared/Neutral
城巴	Shared/Neutral
心穎	Shared/Neutral
要對	Shared/Neutral
一齊行	Shared/Neutral
這樣說	Shared/Neutral
不遠	Shared/Neutral
今生	Shared/Neutral
十連	Shared/Neutral
圖鑑	Shared/Neutral
左面	Shared/Neutral
洗面	Shared/Neutral
著他	Shared/Neutral
開緊	Shared/Neutral
先入到	Shared/Neutral
你的心聲	Shared/Neutral
巴塞隆拿	Shared/Neutral
好亂	Shared/Neutral
挺身	Shared/Neutral
知己	Shared/Neutral
習帝	Shared/Neutral
半導體	Shared/Neutral
該公司	Shared/Neutral
講咩好	Shared/Neutral
都鍾意	Shared/Neutral
屈毛	Shared/Neutral
扣除	Shared/Neutral
百合	Shared/Neutral
清潔工	Shared/Neutral
翻屋企	Shared/Neutral
都係一	Shared/Neutral
都應該要	Shared/Neutral
月月	Shared/Neutral
潮州	Shared/Neutral
參選人	Shared/Neutral
一統	Shared/Neutral
出界	Shared/Neutral
定你	Shared/Neutral
屌埋	Shared/Neutral
理得	Shared/Neutral
直落	Shared/Neutral
迎新	Shared/Neutral
外賣仔	Shared/Neutral
八個	Shared/Neutral
包裹	Shared/Neutral
壞處	Shared/Neutral
拎波	Shared/Neutral
旗手	Shared/Neutral
砌機	Shared/Neutral
答辯	Shared/Neutral
華麗	Shared/Neutral
趕緊	Shared/Neutral
離島	Shared/Neutral
手機	Shared/Neutral
人一等	Shared/Neutral
李慧瓊	Shared/Neutral
的精神	Shared/Neutral
話人地	Shared/Neutral
但因	Shared/Neutral
幹道	Shared/Neutral
祖兒	Shared/Neutral
翻生	Shared/Neutral
送禮	Shared/Neutral
一直都有	Shared/Neutral
付出代價	Shared/Neutral
呢個政府	Shared/Neutral
民間記者會	Shared/Neutral
中哂	Shared/Neutral
打成	Shared/Neutral
醫護	Shared/Neutral
仲勁過	Shared/Neutral
俾人捉	Shared/Neutral
傾電話	Shared/Neutral
狗也不	Shared/Neutral
為免	Shared/Neutral
用刀	Shared/Neutral
係咪無	Shared/Neutral
陳彥霖	Shared/Neutral
覺得自己好撚	Shared/Neutral
去追	Shared/Neutral
愈好	Shared/Neutral
絕非	Shared/Neutral
獨立	Shared/Neutral
哂時間	Shared/Neutral
有心機	Shared/Neutral
接軌	Shared/Neutral
施襲	Shared/Neutral
華裔	Shared/Neutral
鎖國	Shared/Neutral
共錄得	Shared/Neutral
我都未	Shared/Neutral
新時代	Shared/Neutral
都係比	Shared/Neutral
曬命	Shared/Neutral
要返	Shared/Neutral
通街	Shared/Neutral
太子	Shared/Neutral
勿忘	Shared/Neutral
在其	Shared/Neutral
鑑於	Shared/Neutral
陷家	Shared/Neutral
有希望	Shared/Neutral
都好勁	Shared/Neutral
一去	Shared/Neutral
兩面	Shared/Neutral
一人一票	Shared/Neutral
中海	Shared/Neutral
仙人	Shared/Neutral
居於	Shared/Neutral
落敗	Shared/Neutral
生產力	Shared/Neutral
呢幾年	Shared/Neutral
分鐘左右	Shared/Neutral
指明	Shared/Neutral
野生	Shared/Neutral
一向	Shared/Neutral
委內瑞	Shared/Neutral
生活抗爭	Shared/Neutral
香港足球	Shared/Neutral
工廈	Shared/Neutral
魔物	Shared/Neutral
十年八	Shared/Neutral
無咩人	Shared/Neutral
你會覺得	Shared/Neutral
軍裝	Shared/Neutral
好難講	Shared/Neutral
呢個概念	Shared/Neutral
乃至	Shared/Neutral
就返	Shared/Neutral
掀起	Shared/Neutral
收下	Shared/Neutral
日式	Shared/Neutral
樂團	Shared/Neutral
留底	Shared/Neutral
話曬	Shared/Neutral
尖沙嘴	Shared/Neutral
日日食	Shared/Neutral
的反應	Shared/Neutral
打倒腐敗	Shared/Neutral
南邊	Shared/Neutral
同比	Shared/Neutral
女警	Shared/Neutral
球衣	Shared/Neutral
經費	Shared/Neutral
扮女人	Shared/Neutral
拿拿聲	Shared/Neutral
道德撚	Shared/Neutral
到今時今日	Shared/Neutral
交俾	Shared/Neutral
交待	Shared/Neutral
他就	Shared/Neutral
破處	Shared/Neutral
電腦	Shared/Neutral
黃毓民	Shared/Neutral
不過而家	Shared/Neutral
三房	Shared/Neutral
動手	Shared/Neutral
嘲笑	Shared/Neutral
表姐	Shared/Neutral
人人	Shared/Neutral
又去	Shared/Neutral
文匯	Shared/Neutral
讚賞	Shared/Neutral
不過是	Shared/Neutral
俾人炒	Shared/Neutral
自負	Shared/Neutral
號位	Shared/Neutral
逆權	Shared/Neutral
門的	Shared/Neutral
不肯	Shared/Neutral
胡亂	Shared/Neutral
蒸發	Shared/Neutral
仲記得	Shared/Neutral
半粒鐘	Shared/Neutral
西維爾	Shared/Neutral
讀過書	Shared/Neutral
場都	Shared/Neutral
我方	Shared/Neutral
整過	Shared/Neutral
施放	Shared/Neutral
條片	Shared/Neutral
前一日	Shared/Neutral
城革命	Shared/Neutral
好好玩	Shared/Neutral
對你有	Shared/Neutral
本身個	Shared/Neutral
與美國	Shared/Neutral
笑到仆街	Shared/Neutral
關你撚事	Shared/Neutral
不經	Shared/Neutral
出海	Shared/Neutral
可以開	Shared/Neutral
抗爭運動	Shared/Neutral
關鍵時刻	Shared/Neutral
信件	Shared/Neutral
多間	Shared/Neutral
水泥	Shared/Neutral
鼓起	Shared/Neutral
不屑	Shared/Neutral
坐過	Shared/Neutral
安置	Shared/Neutral
武漢	Shared/Neutral
仲會有	Shared/Neutral
的利益	Shared/Neutral
天文臺	Shared/Neutral
中四	Shared/Neutral
刊登	Shared/Neutral
屋內	Shared/Neutral
座山	Shared/Neutral
得獎	Shared/Neutral
想我	Shared/Neutral
沙特	Shared/Neutral
非洲	Shared/Neutral
點處理	Shared/Neutral
對她	Shared/Neutral
船隻	Shared/Neutral
計過	Shared/Neutral
邊條	Shared/Neutral
泰國	Shared/Neutral
應用程式	Shared/Neutral
射程	Shared/Neutral
推特	Shared/Neutral
請勿	Shared/Neutral
閃閃	Shared/Neutral
叫我地	Shared/Neutral
其一	Shared/Neutral
圍堵	Shared/Neutral
安娜	Shared/Neutral
法規	Shared/Neutral
父母	Shared/Neutral
不過有	Shared/Neutral
都大把人	Shared/Neutral
閱讀理解	Shared/Neutral
他還	Shared/Neutral
大炮	Shared/Neutral
無死	Shared/Neutral
短訊	Shared/Neutral
開心	Shared/Neutral
形容為	Shared/Neutral
想表達	Shared/Neutral
要幾多	Shared/Neutral
連燈仔	Shared/Neutral
如果大家	Shared/Neutral
任你	Shared/Neutral
六點	Shared/Neutral
引到	Shared/Neutral
開箱	Shared/Neutral
但沒有	Shared/Neutral
呃飯食	Shared/Neutral
特區護照	Shared/Neutral
千雪	Shared/Neutral
天時	Shared/Neutral
奉勸	Shared/Neutral
遼寧	Shared/Neutral
陽性	Shared/Neutral
但人地	Shared/Neutral
單新聞	Shared/Neutral
幾耐先	Shared/Neutral
想要咩	Shared/Neutral
我鍾意	Shared/Neutral
秀茂坪	Shared/Neutral
行行企企	Shared/Neutral
三刻	Shared/Neutral
尿袋	Shared/Neutral
布尼	Shared/Neutral
硬淨	Shared/Neutral
護送	Shared/Neutral
雞蟲	Shared/Neutral
久而久	Shared/Neutral
仍然係	Shared/Neutral
使用的	Shared/Neutral
呢個數	Shared/Neutral
期徒刑	Shared/Neutral
以身	Shared/Neutral
到的	Shared/Neutral
古斯	Shared/Neutral
清泉	Shared/Neutral
落塵	Shared/Neutral
軒仔	Shared/Neutral
硬係覺得	Shared/Neutral
仲有好多	Shared/Neutral
一意	Shared/Neutral
三球	Shared/Neutral
夢特	Shared/Neutral
抽離	Shared/Neutral
水溫	Shared/Neutral
著到	Shared/Neutral
不及待	Shared/Neutral
半年前	Shared/Neutral
香港問題	Shared/Neutral
出氣	Shared/Neutral
句句	Shared/Neutral
洗到	Shared/Neutral
直程	Shared/Neutral
都推	Shared/Neutral
對中共	Shared/Neutral
所作所為	Shared/Neutral
家下	Shared/Neutral
怒吼	Shared/Neutral
自由意志	Shared/Neutral
還命被自殺	Shared/Neutral
多樣	Shared/Neutral
珠寶	Shared/Neutral
股神	Shared/Neutral
感情	Shared/Neutral
係兩個	Shared/Neutral
第一批	Shared/Neutral
我有個	Shared/Neutral
傻豬	Shared/Neutral
排位	Shared/Neutral
而未	Shared/Neutral
背負	Shared/Neutral
舅父	Shared/Neutral
讀得	Shared/Neutral
連豬	Shared/Neutral
衝出去	Shared/Neutral
迪奧拿	Shared/Neutral
新屋嶺還眼還命被自殺	Shared/Neutral
一槍	Shared/Neutral
有害	Shared/Neutral
全天候	Shared/Neutral
討論緊	Shared/Neutral
都係輸	Shared/Neutral
醫學院	Shared/Neutral
之爭	Shared/Neutral
往事	Shared/Neutral
滿滿	Shared/Neutral
高斯	Shared/Neutral
就是要	Shared/Neutral
中甲	Shared/Neutral
半價	Shared/Neutral
夢中	Shared/Neutral
大同	Shared/Neutral
換返	Shared/Neutral
撞擊	Shared/Neutral
無位	Shared/Neutral
罷免	Shared/Neutral
退步	Shared/Neutral
鄙視	Shared/Neutral
預知	Shared/Neutral
想見你	Shared/Neutral
但真係	Shared/Neutral
又可以	Shared/Neutral
再玩	Shared/Neutral
年有	Shared/Neutral
腹肌	Shared/Neutral
診斷	Shared/Neutral
起家	Shared/Neutral
跌至	Shared/Neutral
開張	Shared/Neutral
開火	Shared/Neutral
評論員	Shared/Neutral
光圈	Shared/Neutral
幫手	Shared/Neutral
利誘	Shared/Neutral
寄望	Shared/Neutral
要上	Shared/Neutral
師父	Shared/Neutral
研究	Shared/Neutral
好女仔	Shared/Neutral
母親節	Shared/Neutral
同埋你	Shared/Neutral
我希望	Shared/Neutral
子弟	Shared/Neutral
貶低	Shared/Neutral
不是	Shared/Neutral
不知所	Shared/Neutral
就諗起	Shared/Neutral
伊利	Shared/Neutral
就難	Shared/Neutral
手球	Shared/Neutral
星光	Shared/Neutral
踐踏	Shared/Neutral
我淨係知	Shared/Neutral
二連	Shared/Neutral
倒轉	Shared/Neutral
加深	Shared/Neutral
毒氣	Shared/Neutral
豐澤	Shared/Neutral
兩家茶	Shared/Neutral
咩意思	Shared/Neutral
了一口氣	Shared/Neutral
自己可以	Shared/Neutral
八強	Shared/Neutral
著眼	Shared/Neutral
起腳	Shared/Neutral
野好	Shared/Neutral
個結局	Shared/Neutral
洗衣機	Shared/Neutral
主任裁判官	Shared/Neutral
巡迴	Shared/Neutral
政界	Shared/Neutral
牛扒	Shared/Neutral
萬鎊	Shared/Neutral
令到	Shared/Neutral
入哂	Shared/Neutral
啊童	Shared/Neutral
欺壓	Shared/Neutral
要學	Shared/Neutral
中央	Shared/Neutral
李卓人	Shared/Neutral
毒男	Shared/Neutral
我未	Shared/Neutral
會成為	Shared/Neutral
有一點	Shared/Neutral
好似真係	Shared/Neutral
回原	Shared/Neutral
夠薑	Shared/Neutral
巔峯	Shared/Neutral
捱過	Shared/Neutral
相繼	Shared/Neutral
花了	Shared/Neutral
高危	Shared/Neutral
公會戰	Shared/Neutral
有實力	Shared/Neutral
直氣壯	Shared/Neutral
聯絡我	Shared/Neutral
國際機場	Shared/Neutral
夥記	Shared/Neutral
棍波	Shared/Neutral
沙文	Shared/Neutral
短裙	Shared/Neutral
亦沒有	Shared/Neutral
做孝子	Shared/Neutral
新聞稿	Shared/Neutral
每個月	Shared/Neutral
不已	Shared/Neutral
大貓	Shared/Neutral
後被	Shared/Neutral
野餐	Shared/Neutral
開路	Shared/Neutral
會更加	Shared/Neutral
條撚咩	Shared/Neutral
第一頁	Shared/Neutral
國際文宣	Shared/Neutral
我仲以為	Shared/Neutral
修養	Shared/Neutral
兩頭	Shared/Neutral
喫了	Shared/Neutral
海盜	Shared/Neutral
相約	Shared/Neutral
蔬菜	Shared/Neutral
視力	Shared/Neutral
讓球	Shared/Neutral
達臣	Shared/Neutral
可以放	Shared/Neutral
國際法	Shared/Neutral
有組織	Shared/Neutral
果兩個	Shared/Neutral
考慮過	Shared/Neutral
前所未有	Shared/Neutral
司法獨立	Shared/Neutral
同大家講	Shared/Neutral
個面	Shared/Neutral
再來	Shared/Neutral
加一	Shared/Neutral
喬裝	Shared/Neutral
徵收	Shared/Neutral
每隔	Shared/Neutral
濕曬	Shared/Neutral
他說	Shared/Neutral
申請	Shared/Neutral
電視節目	Shared/Neutral
三院	Shared/Neutral
傷到	Shared/Neutral
目測	Shared/Neutral
要屌	Shared/Neutral
你仲要	Shared/Neutral
做錯事	Shared/Neutral
慈雲山	Shared/Neutral
第二次	Shared/Neutral
最大贏家	Shared/Neutral
這個世界	Shared/Neutral
上架	Shared/Neutral
壓倒	Shared/Neutral
白日	Shared/Neutral
走緊	Shared/Neutral
鞠躬	Shared/Neutral
做義工	Shared/Neutral
就係用	Shared/Neutral
都入到	Shared/Neutral
男女朋友	Shared/Neutral
不義	Shared/Neutral
凱多	Shared/Neutral
取義	Shared/Neutral
想幫	Shared/Neutral
首播	Shared/Neutral
兩分鐘	Shared/Neutral
呢一年	Shared/Neutral
個期	Shared/Neutral
加爾	Shared/Neutral
嘉怡	Shared/Neutral
天眼	Shared/Neutral
正字	Shared/Neutral
牛屎	Shared/Neutral
蠟燭	Shared/Neutral
課堂	Shared/Neutral
警報	Shared/Neutral
車隊	Shared/Neutral
大個	Shared/Neutral
高普	Shared/Neutral
塞到	Shared/Neutral
搬到	Shared/Neutral
的黑	Shared/Neutral
眾生	Shared/Neutral
肢體	Shared/Neutral
舉旗	Shared/Neutral
我講緊	Shared/Neutral
委內瑞拉	Shared/Neutral
我地已經	Shared/Neutral
他與	Shared/Neutral
渣打	Shared/Neutral
老綜	Shared/Neutral
上海	Shared/Neutral
坐係度	Shared/Neutral
就會被	Shared/Neutral
注意到	Shared/Neutral
美國佬	Shared/Neutral
係廢	Shared/Neutral
十零	Shared/Neutral
喂喂	Shared/Neutral
始祖	Shared/Neutral
漏水	Shared/Neutral
秦國	Shared/Neutral
蔭權	Shared/Neutral
漫長的	Shared/Neutral
開始睇	Shared/Neutral
呢班人	Shared/Neutral
香港大學	Shared/Neutral
出邊	Shared/Neutral
度度	Shared/Neutral
都搵到	Shared/Neutral
無記錯	Shared/Neutral
全是	Shared/Neutral
女星	Shared/Neutral
很想	Shared/Neutral
搵日	Shared/Neutral
新生	Shared/Neutral
歲時	Shared/Neutral
笑得	Shared/Neutral
香港做	Shared/Neutral
都係好事	Shared/Neutral
殯儀	Shared/Neutral
猥褻	Shared/Neutral
非常好	Shared/Neutral
弱隊	Shared/Neutral
細波	Shared/Neutral
個節目	Shared/Neutral
姦成孕	Shared/Neutral
最嚴重	Shared/Neutral
藍絲廢老	Shared/Neutral
個類	Shared/Neutral
扯旗	Shared/Neutral
排期	Shared/Neutral
自修	Shared/Neutral
調味	Shared/Neutral
過完	Shared/Neutral
一切都	Shared/Neutral
萬億	Shared/Neutral
話語	Shared/Neutral
起我	Shared/Neutral
目標	Shared/Neutral
曬成個	Shared/Neutral
香港事務	Shared/Neutral
自我感覺良好	Shared/Neutral
兇狠	Shared/Neutral
南昌	Shared/Neutral
老千	Shared/Neutral
隻錶	Shared/Neutral
面孔	Shared/Neutral
造成的	Shared/Neutral
儘量	Shared/Neutral
全都	Shared/Neutral
公德	Shared/Neutral
包尾	Shared/Neutral
血汗	Shared/Neutral
表弟	Shared/Neutral
可以出	Shared/Neutral
一再	Shared/Neutral
在囚	Shared/Neutral
撞人	Shared/Neutral
球壇	Shared/Neutral
譯名	Shared/Neutral
賽車	Shared/Neutral
贏硬	Shared/Neutral
更具	Shared/Neutral
消極	Shared/Neutral
置信	Shared/Neutral
過橋	Shared/Neutral
違法行為	Shared/Neutral
一色	Shared/Neutral
令她	Shared/Neutral
前一	Shared/Neutral
後才	Shared/Neutral
淘寶	Shared/Neutral
宗個案	Shared/Neutral
的房間	Shared/Neutral
一於	Shared/Neutral
拉圭	Shared/Neutral
收錄	Shared/Neutral
評局	Shared/Neutral
試著	Shared/Neutral
重創	Shared/Neutral
盧德	Shared/Neutral
兩邊都	Shared/Neutral
安全帶	Shared/Neutral
久而久之	Shared/Neutral
到上心口	Shared/Neutral
正正就係	Shared/Neutral
代人	Shared/Neutral
先諗	Shared/Neutral
冷冷	Shared/Neutral
大好	Shared/Neutral
族裔	Shared/Neutral
肥料	Shared/Neutral
消防處	Shared/Neutral
逼自己	Shared/Neutral
不了了之	Shared/Neutral
二零	Shared/Neutral
又做	Shared/Neutral
往死裡	Shared/Neutral
真係多	Shared/Neutral
食個飯	Shared/Neutral
到係	Shared/Neutral
又夠	Shared/Neutral
廿四	Shared/Neutral
拉低	Shared/Neutral
改返	Shared/Neutral
未算	Shared/Neutral
熄機	Shared/Neutral
睇落	Shared/Neutral
打落去	Shared/Neutral
依樣	Shared/Neutral
有理	Shared/Neutral
爛仔	Shared/Neutral
解圍	Shared/Neutral
進出	Shared/Neutral
關乎	Shared/Neutral
到你	Shared/Neutral
大壓力	Shared/Neutral
地區工作	Shared/Neutral
天下制裁	Shared/Neutral
已經去到	Shared/Neutral
中同	Shared/Neutral
你了	Shared/Neutral
創科	Shared/Neutral
塞爆	Shared/Neutral
打頭	Shared/Neutral
為名	Shared/Neutral
鱷魚	Shared/Neutral
斯坦尼	Shared/Neutral
有禮貌	Shared/Neutral
第一年	Shared/Neutral
全世界都知	Shared/Neutral
低價	Shared/Neutral
傾緊	Shared/Neutral
分隔	Shared/Neutral
纏身	Shared/Neutral
豪門	Shared/Neutral
點火	Shared/Neutral
我不會	Shared/Neutral
無人講	Shared/Neutral
第一球	Shared/Neutral
個個星期	Shared/Neutral
可以選擇	Shared/Neutral
外牆	Shared/Neutral
營商	Shared/Neutral
由我	Shared/Neutral
輸過	Shared/Neutral
削減	Shared/Neutral
卡卡	Shared/Neutral
暴亂	Shared/Neutral
若不	Shared/Neutral
迎來	Shared/Neutral
對上一次	Shared/Neutral
今仗	Shared/Neutral
我沒	Shared/Neutral
戰艦	Shared/Neutral
權法	Shared/Neutral
被害	Shared/Neutral
係咪真	Shared/Neutral
周圍走	Shared/Neutral
少數派	Shared/Neutral
平方米	Shared/Neutral
大家都會	Shared/Neutral
倒水	Shared/Neutral
塑膠	Shared/Neutral
步入	Shared/Neutral
附件	Shared/Neutral
雙非	Shared/Neutral
好期待	Shared/Neutral
就做到	Shared/Neutral
排長龍	Shared/Neutral
第二集	Shared/Neutral
絕大多數	Shared/Neutral
下落	Shared/Neutral
你肯	Shared/Neutral
取出	Shared/Neutral
平地	Shared/Neutral
電台	Shared/Neutral
你個人	Shared/Neutral
因姦成孕	Shared/Neutral
去拎	Shared/Neutral
妖精	Shared/Neutral
減速	Shared/Neutral
病患	Shared/Neutral
談論	Shared/Neutral
上面個	Shared/Neutral
用電話	Shared/Neutral
比香港人	Shared/Neutral
減弱	Shared/Neutral
燒烤	Shared/Neutral
神情	Shared/Neutral
聲響	Shared/Neutral
一條路	Shared/Neutral
到我地	Shared/Neutral
大家會	Shared/Neutral
更大的	Shared/Neutral
都合理	Shared/Neutral
到位	Shared/Neutral
帶你	Shared/Neutral
試探	Shared/Neutral
追加	Shared/Neutral
首度	Shared/Neutral
二世祖	Shared/Neutral
但點解	Shared/Neutral
少少時間	Shared/Neutral
去向	Shared/Neutral
國界	Shared/Neutral
悉尼	Shared/Neutral
槍擊	Shared/Neutral
用腳	Shared/Neutral
考古	Shared/Neutral
要拎	Shared/Neutral
降溫	Shared/Neutral
全撚部	Shared/Neutral
就一直	Shared/Neutral
纔可以	Shared/Neutral
先係真正	Shared/Neutral
綜藝節目	Shared/Neutral
斧頭	Shared/Neutral
行會	Shared/Neutral
這點	Shared/Neutral
我由	Shared/Neutral
公元前	Shared/Neutral
毛主席	Shared/Neutral
外在	Shared/Neutral
後半	Shared/Neutral
恤衫	Shared/Neutral
桃花	Shared/Neutral
滿分	Shared/Neutral
藍斯	Shared/Neutral
中資	Shared/Neutral
結婚	Shared/Neutral
之前個	Shared/Neutral
個月前	Shared/Neutral
埋其他	Shared/Neutral
坦白講	Shared/Neutral
倉頡	Shared/Neutral
康樂	Shared/Neutral
愛香港	Shared/Neutral
就無問題	Shared/Neutral
第一次聽	Shared/Neutral
出汗	Shared/Neutral
半球	Shared/Neutral
名宿	Shared/Neutral
思覺	Shared/Neutral
棟篤	Shared/Neutral
氣場	Shared/Neutral
阻你	Shared/Neutral
電線	Shared/Neutral
最怕	Shared/Neutral
大陸閪	Shared/Neutral
都希望	Shared/Neutral
又難	Shared/Neutral
白粉	Shared/Neutral
銀髮	Shared/Neutral
名正言順	Shared/Neutral
政治問題	Shared/Neutral
發表聲明	Shared/Neutral
但係如果	Shared/Neutral
在本	Shared/Neutral
夜期	Shared/Neutral
山寨	Shared/Neutral
貫通	Shared/Neutral
買大	Shared/Neutral
如何	Shared/Neutral
我支持	Shared/Neutral
標題黨	Shared/Neutral
長命百歲	Shared/Neutral
就見	Shared/Neutral
後天	Shared/Neutral
效能	Shared/Neutral
會贏	Shared/Neutral
下層	Shared/Neutral
賓賓	Shared/Neutral
買完	Shared/Neutral
又一城	Shared/Neutral
得人驚	Shared/Neutral
導遊	Shared/Neutral
辯解	Shared/Neutral
全套	Shared/Neutral
日圓	Shared/Neutral
注入	Shared/Neutral
自導	Shared/Neutral
處決	Shared/Neutral
上進心	Shared/Neutral
港島區	Shared/Neutral
我平時	Shared/Neutral
先例	Shared/Neutral
內臟	Shared/Neutral
回程	Shared/Neutral
是的	Shared/Neutral
柏豪	Shared/Neutral
的長	Shared/Neutral
香蕉	Shared/Neutral
他沒有	Shared/Neutral
押後至	Shared/Neutral
點都好	Shared/Neutral
本來就係	Shared/Neutral
去哂	Shared/Neutral
單邊	Shared/Neutral
通信	Shared/Neutral
還返	Shared/Neutral
飯堂	Shared/Neutral
公平	Shared/Neutral
我問	Shared/Neutral
賽馬會	Shared/Neutral
人是	Shared/Neutral
抄牌	Shared/Neutral
歌聲	Shared/Neutral
用槍	Shared/Neutral
